sku,bag_closure,bag_compartment,_store,_attribute_set,_type,_category,_root_category,_product_websites,art,blouse_color,blouse_fabric,bottom_color,bottom_fabric,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,dupatta_color,dupatta_fabric,fabric,featured,fit,gallery,gift_message_available,has_options,image,image_label,kurta_color,kurta_fabric,lehenga_color,lehenga_fabric,length,mage_featured_product,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,neck,news_from_date,news_to_date,occasion,options_container,our_brand,page_layout,pattern,price,required_options,saree_border,saree_color,saree_fabric,saree_style,short_description,size,sleeve,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,timershow,updated_at,url_key,url_path,visibility,weight,work,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,saree_work,style,stitching
KFFB30369,,,,Sarees,simple,Clothing/Sarees/Designer Sarees,Kraftstory Categories,base,,Black,Silk,,,,,,,,,,,This beautiful Designer Embroidery saree comes with its own blouse,,,,,,,,,,,,,,,,,,,,Buy Yellow color Georgette Saree with Black color blouse Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Yellow color Georgette Saree with Black color blouse Online only at KraftStory,,7033,,,Yellow color Georgette Saree with Black color blouse,,,,,,Fabiona,,,5410,,,Yellow,Georgette,,<br>,,,,,,,,1,0,,,,,,,4,1000,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Embroidery,,
KFFB30370,,,,Sarees,simple,Clothing/Sarees/Designer Sarees,Kraftstory Categories,base,,Blue,Silk,,,,,,,,,,,This beautiful Designer Embroidery saree comes with its own blouse,,,,,,,,,,,,,,,,,,,,Buy Orange color Georgette/Net Saree with Blue color blouse Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Orange color Georgette/Net Saree with Blue color blouse Online only at KraftStory,,6952,,,Orange color Georgette/Net Saree with Blue color blouse,,,,,,Fabiona,,,5348,,,Orange,Georgette,,<br>,,,,,,,,1,0,,,,,,,4,1000,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Embroidery,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30371,,,,Sarees,simple,Clothing/Sarees/Designer Sarees,Kraftstory Categories,base,,Brown,Silk,,,,,,,,,,,This beautiful Designer Embroidery saree comes with its own blouse,,,,,,,,,,,,,,,,,,,,Buy Pink color Georgette/Satin Saree with Brown color blouse Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Pink color Georgette/Satin Saree with Brown color blouse Online only at KraftStory,,7565,,,Pink color Georgette/Satin Saree with Brown color blouse,,,,,,Fabiona,,,5819,,,Pink,Georgette,,<br>,,,,,,,,1,0,,,,,,,4,1000,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Embroidery,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30372,,,,Sarees,simple,Clothing/Sarees/Designer Sarees,Kraftstory Categories,base,,Orange,Silk,,,,,,,,,,,This beautiful Designer Embroidery saree comes with its own blouse,,,,,,,,,,,,,,,,,,,,Buy Red color Georgette/Satin Saree with Orange color blouse Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Red color Georgette/Satin Saree with Orange color blouse Online only at KraftStory,,6421,,,Red color Georgette/Satin Saree with Orange color blouse,,,,,,Fabiona,,,4939,,,Red,Georgette,,<br>,,,,,,,,1,0,,,,,,,4,1000,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Embroidery,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30373,,,,Sarees,simple,Clothing/Sarees/Designer Sarees,Kraftstory Categories,base,,Magenta,Silk,,,,,,,,,,,This beautiful Designer Embroidery saree comes with its own blouse,,,,,,,,,,,,,,,,,,,,Buy Magenta color Georgette Saree with Magenta color blouse Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Magenta color Georgette Saree with Magenta color blouse Online only at KraftStory,,6952,,,Magenta color Georgette Saree with Magenta color blouse,,,,,,Fabiona,,,5348,,,Magenta,Georgette,,<br>,,,,,,,,1,0,,,,,,,4,1000,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Embroidery,,
KFFB30374,,,,Sarees,simple,Clothing/Sarees/Designer Sarees,Kraftstory Categories,base,,Pink,Silk,,,,,,,,,,,This beautiful Designer Embroidery saree comes with its own blouse,,,,,,,,,,,,,,,,,,,,Buy Pink color Georgette/Net Saree with Pink color blouse Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Pink color Georgette/Net Saree with Pink color blouse Online only at KraftStory,,8384,,,Pink color Georgette/Net Saree with Pink color blouse,,,,,,Fabiona,,,6449,,,Pink,Georgette,,<br>,,,,,,,,1,0,,,,,,,4,1000,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Embroidery,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30375,,,,Sarees,simple,Clothing/Sarees/Designer Sarees,Kraftstory Categories,base,,Cream,Net,,,,,,,,,,,This beautiful Designer Embroidery saree comes with its own blouse,,,,,,,,,,,,,,,,,,,,Buy Cream color Georgette Saree with Cream color blouse Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream color Georgette Saree with Cream color blouse Online only at KraftStory,,7851,,,Cream color Georgette Saree with Cream color blouse,,,,,,Fabiona,,,6039,,,Cream,Georgette,,<br>,,,,,,,,1,0,,,,,,,4,1000,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Embroidery,,
KFFB30376,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Black,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Yellow,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Black color Online only at KraftStory,,4276,,,Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Black color,,,,,,Fabiona,,,3289,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30377,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Red,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Red,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Red color Online only at KraftStory,,4459,,,Straight style semi-stitched Salwar suit of kurta Red color and salwar of Red color,,,,,,Fabiona,,,3430,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30378,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Black,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Grey,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Black color Online only at KraftStory,,4213,,,Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Black color,,,,,,Fabiona,,,3241,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30379,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Black,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Beige,Chiffon,,,,,,,,,Black,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Black color Online only at KraftStory,,4642,,,Straight style semi-stitched Salwar suit of kurta Black color and salwar of Black color,,,,,,Fabiona,,,3571,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30380,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Red,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Cream,Chiffon,,,,,,,,,Red,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Red color Online only at KraftStory,,4807,,,Straight style semi-stitched Salwar suit of kurta Red color and salwar of Red color,,,,,,Fabiona,,,3698,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30381,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Beige,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Beige,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Beige color and salwar of Beige color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Beige color and salwar of Beige color Online only at KraftStory,,4562,,,Straight style semi-stitched Salwar suit of kurta Beige color and salwar of Beige color,,,,,,Fabiona,,,3509,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30382,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Blue,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Blue,Chiffon,,,,,,,,,Blue,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Blue color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Blue color Online only at KraftStory,,4562,,,Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Blue color,,,,,,Fabiona,,,3509,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30383,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Cream,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Cream,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Cream color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Cream color Online only at KraftStory,,4521,,,Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Cream color,,,,,,Fabiona,,,3478,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30384,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Black,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Black,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Black color and salwar of Black color Online only at KraftStory,,4417,,,Straight style semi-stitched Salwar suit of kurta Black color and salwar of Black color,,,,,,Fabiona,,,3398,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30385,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Grey,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Grey,Chiffon,,,,,,,,,Cream,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Grey color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Grey color Online only at KraftStory,,4693,,,Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Grey color,,,,,,Fabiona,,,3610,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30386,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Beige,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Brown,Chiffon,,,,,,,,,Beige,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Beige color and salwar of Beige color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Beige color and salwar of Beige color Online only at KraftStory,,4693,,,Straight style semi-stitched Salwar suit of kurta Beige color and salwar of Beige color,,,,,,Fabiona,,,3610,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30387,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Red,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Magenta,Chiffon,,,,,,,,,Red,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Red color Online only at KraftStory,,4508,,,Straight style semi-stitched Salwar suit of kurta Red color and salwar of Red color,,,,,,Fabiona,,,3468,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30388,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Yellow,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Magenta,Chiffon,,,,,,,,,Yellow,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Yellow color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Yellow color Online only at KraftStory,,4508,,,Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Yellow color,,,,,,Fabiona,,,3468,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30389,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Cream,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Yellow,Chiffon,,,,,,,,,Cream,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Cream color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Cream color Online only at KraftStory,,4601,,,Straight style semi-stitched Salwar suit of kurta Cream color and salwar of Cream color,,,,,,Fabiona,,,3539,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30390,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Orange,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Magenta,Chiffon,,,,,,,,,Orange,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Orange color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Orange color Online only at KraftStory,,4601,,,Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Orange color,,,,,,Fabiona,,,3539,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30391,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Blue,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Magenta,Chiffon,,,,,,,,,Blue,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Blue color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Blue color Online only at KraftStory,,4601,,,Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Blue color,,,,,,Fabiona,,,3539,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30392,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Pink,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Orange,Chiffon,,,,,,,,,Pink,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color Online only at KraftStory,,4601,,,Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Pink color,,,,,,Fabiona,,,3539,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
KFFB30393,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Orange,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Orange,Chiffon,,,,,,,,,Multicolor,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Multicolor color and salwar of Orange color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Multicolor color and salwar of Orange color Online only at KraftStory,,4601,,,Straight style semi-stitched Salwar suit of kurta Multicolor color and salwar of Orange color,,,,,,Fabiona,,,3539,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB30394,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Salwar Suits,Kraftstory Categories,base,,,,Black,Cotton,,,,,,,,,Unstitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Grey,Cotton,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Black color Online only at KraftStory,,4601,,,Straight style semi-stitched Salwar suit of kurta Grey color and salwar of Black color,,,,,,Fabiona,,,3539,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Unstitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lace,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
